id_venta,fecha,id_concesionario,modelo,categoria_vehiculo,metodo_pago,unidades,precio_unitario,costo_unitario,descuento,monto_venta
286,2024-02-17,19,F-150,Pickup,Contado,1,926600.0,782400.0,74130.0,852470.0
287,2024-02-17,4,Explorer,SUV,Leasing,1,1014000.0,828000.0,121680.0,892320.0
288,2024-02-17,10,Fiesta,Sedán,Contado,4,325000.0,250900.0,156000.0,1144000.0
289,2024-02-18,10,Explorer,SUV,Financiamiento,1,1017000.0,808500.0,50850.0,966150.0
290,2024-02-18,10,Bronco,SUV,Contado,3,846300.0,696700.0,76170.0,2462730.0
291,2024-02-18,17,Focus,Sedán,Leasing,2,420500.0,332800.0,0.0,841000.0
292,2024-02-18,18,Bronco,SUV,Financiamiento,1,779700.0,720700.0,0.0,779700.0
293,2024-02-18,6,Fiesta,Sedán,Financiamiento,5,305600.0,262000.0,76400.0,1451600.0
294,2024-02-18,10,F-150,Pickup,Financiamiento,3,914100.0,795800.0,0.0,2742300.0
295,2024-02-18,1,Bronco,SUV,Leasing,1,899700.0,731200.0,44980.0,854720.0
296,2024-02-18,5,F-150,Pickup,Contado,1,1017300.0,747100.0,0.0,1017300.0
297,2024-02-19,15,Explorer,SUV,Contado,1,978700.0,800900.0,0.0,978700.0
298,2024-02-19,2,Fiesta,Sedán,Financiamiento,1,350500.0,251100.0,0.0,350500.0
299,2024-02-19,6,Fiesta,Sedán,Financiamiento,5,336400.0,255000.0,50460.0,1631540.0
300,2024-02-19,5,Bronco,SUV,Contado,5,860000.0,741900.0,0.0,4300000.0
301,2024-02-19,11,Mustang,Deportivo,Financiamiento,5,1366800.0,917700.0,341700.0,6492300.0
302,2024-02-19,6,Explorer,SUV,Contado,1,1095100.0,838100.0,54760.0,1040340.0
303,2024-02-19,1,Focus,Sedán,Contado,4,425500.0,343600.0,0.0,1702000.0
304,2024-02-19,17,Fiesta,Sedán,Contado,1,328700.0,255700.0,39440.0,289260.0
305,2024-02-20,14,F-150,Pickup,Contado,1,972300.0,759400.0,29170.0,943130.0
306,2024-02-20,18,Explorer,SUV,Contado,1,1116300.0,812600.0,111630.0,1004670.0
307,2024-02-20,14,Fiesta,Sedán,Financiamiento,5,319200.0,264400.0,31920.0,1564080.0
308,2024-02-20,10,Fiesta,Sedán,Financiamiento,3,317900.0,243000.0,0.0,953700.0
309,2024-02-20,20,Mustang,Deportivo,Leasing,1,1326100.0,965100.0,159130.0,1166970.0
310,2024-02-20,13,Fiesta,Sedán,Leasing,2,315000.0,252500.0,0.0,630000.0
311,2024-02-20,15,Focus,Sedán,Contado,3,417500.0,320100.0,100200.0,1152300.0
312,2024-02-21,20,F-150,Pickup,Leasing,1,946400.0,813700.0,75710.0,870690.0
313,2024-02-21,11,Bronco,SUV,Financiamiento,1,866900.0,675500.0,0.0,866900.0
314,2024-02-21,18,Focus,Sedán,Contado,1,389700.0,352800.0,19480.0,370220.0
315,2024-02-21,13,Mustang,Deportivo,Contado,4,1251900.0,1020900.0,0.0,5007600.0
316,2024-02-21,9,Fiesta,Sedán,Contado,1,339800.0,259400.0,0.0,339800.0
317,2024-02-21,20,F-150,Pickup,Leasing,2,840600.0,751000.0,0.0,1681200.0
318,2024-02-21,14,Focus,Sedán,Leasing,1,431400.0,327300.0,21570.0,409830.0
319,2024-02-22,14,Explorer,SUV,Financiamiento,5,1053200.0,814900.0,0.0,5266000.0
320,2024-02-22,14,F-150,Pickup,Contado,1,946500.0,753400.0,0.0,946500.0
321,2024-02-22,3,Fiesta,Sedán,Financiamiento,2,299600.0,246100.0,17980.0,581220.0
322,2024-02-22,17,Bronco,SUV,Contado,2,884100.0,723600.0,0.0,1768200.0
323,2024-02-22,17,Explorer,SUV,Contado,4,1120500.0,824600.0,0.0,4482000.0
324,2024-02-22,19,Explorer,SUV,Leasing,1,1086000.0,869700.0,0.0,1086000.0
325,2024-02-22,12,F-150,Pickup,Contado,1,974900.0,770400.0,0.0,974900.0
326,2024-02-23,15,Fiesta,Sedán,Financiamiento,2,309400.0,254700.0,12380.0,606420.0
327,2024-02-23,12,Explorer,SUV,Financiamiento,3,1047300.0,837800.0,0.0,3141900.0
328,2024-02-23,20,Fiesta,Sedán,Leasing,1,327700.0,246700.0,26220.0,301480.0
329,2024-02-23,10,Bronco,SUV,Contado,1,943900.0,718100.0,28320.0,915580.0
330,2024-02-23,20,Focus,Sedán,Financiamiento,3,437100.0,325300.0,0.0,1311300.0
331,2024-02-23,1,Bronco,SUV,Leasing,1,892300.0,675800.0,26770.0,865530.0
332,2024-02-24,13,Mustang,Deportivo,Financiamiento,5,1219700.0,986100.0,304920.0,5793580.0
333,2024-02-24,13,Explorer,SUV,Contado,3,1136500.0,850100.0,0.0,3409500.0
334,2024-02-24,6,F-150,Pickup,Financiamiento,1,978600.0,772000.0,29360.0,949240.0
335,2024-02-24,19,Bronco,SUV,Contado,4,903800.0,725100.0,0.0,3615200.0
336,2024-02-24,14,Explorer,SUV,Contado,1,1016400.0,839500.0,0.0,1016400.0
337,2024-02-24,7,Explorer,SUV,Contado,2,1039700.0,838600.0,0.0,2079400.0
338,2024-02-25,16,F-150,Pickup,Financiamiento,1,983100.0,766900.0,0.0,983100.0
339,2024-02-25,13,Explorer,SUV,Contado,1,1057200.0,864300.0,0.0,1057200.0
340,2024-02-25,12,Bronco,SUV,Leasing,2,925300.0,667600.0,185060.0,1665540.0
341,2024-02-25,11,F-150,Pickup,Financiamiento,2,901100.0,783600.0,0.0,1802200.0
342,2024-02-26,15,Explorer,SUV,Contado,3,1112600.0,856900.0,400540.0,2937260.0
343,2024-02-26,1,Mustang,Deportivo,Financiamiento,1,1232800.0,993000.0,0.0,1232800.0
344,2024-02-26,11,Focus,Sedán,Leasing,4,425100.0,328400.0,0.0,1700400.0
345,2024-02-26,2,Bronco,SUV,Contado,1,893700.0,726100.0,0.0,893700.0
346,2024-02-26,3,Fiesta,Sedán,Contado,2,331700.0,252800.0,79610.0,583790.0
347,2024-02-26,7,Mustang,Deportivo,Financiamiento,5,1268100.0,945200.0,0.0,6340500.0
348,2024-02-26,8,Fiesta,Sedán,Financiamiento,1,299500.0,245900.0,23960.0,275540.0
349,2024-02-26,11,Explorer,SUV,Contado,1,1042300.0,825000.0,0.0,1042300.0
350,2024-02-26,19,Focus,Sedán,Financiamiento,1,416700.0,322500.0,20840.0,395860.0
351,2024-02-26,15,Focus,Sedán,Contado,2,416900.0,339200.0,0.0,833800.0
352,2024-02-27,6,F-150,Pickup,Contado,1,1009800.0,771700.0,50490.0,959310.0
353,2024-02-27,10,Mustang,Deportivo,Financiamiento,1,1250500.0,987500.0,0.0,1250500.0
354,2024-02-27,6,Focus,Sedán,Contado,1,461900.0,318100.0,13860.0,448040.0
355,2024-02-27,15,Explorer,SUV,Contado,3,1050900.0,840300.0,94580.0,3058120.0
356,2024-02-27,10,Bronco,SUV,Financiamiento,3,955800.0,741300.0,143370.0,2724030.0
357,2024-02-28,9,Bronco,SUV,Leasing,1,936800.0,704700.0,74940.0,861860.0
358,2024-02-28,19,F-150,Pickup,Financiamiento,1,961900.0,779600.0,0.0,961900.0
359,2024-02-28,19,Mustang,Deportivo,Contado,2,1337500.0,980800.0,214000.0,2461000.0
360,2024-02-28,10,Bronco,SUV,Contado,5,894300.0,723800.0,0.0,4471500.0
361,2024-02-28,1,F-150,Pickup,Contado,4,980900.0,770200.0,78470.0,3845130.0
362,2024-02-28,14,Explorer,SUV,Contado,3,1029600.0,830900.0,308880.0,2779920.0
363,2024-02-29,7,Bronco,SUV,Contado,1,965700.0,718000.0,28970.0,936730.0
364,2024-02-29,16,Focus,Sedán,Financiamiento,1,411800.0,314800.0,0.0,411800.0
365,2024-02-29,4,F-150,Pickup,Financiamiento,2,928700.0,741500.0,92870.0,1764530.0
366,2024-02-29,16,F-150,Pickup,Financiamiento,1,973100.0,741300.0,97310.0,875790.0
367,2024-02-29,19,F-150,Pickup,Financiamiento,1,958200.0,744400.0,0.0,958200.0
368,2024-02-29,15,Focus,Sedán,Financiamiento,1,435400.0,321000.0,0.0,435400.0
369,2024-02-29,8,F-150,Pickup,Leasing,4,972800.0,809700.0,116740.0,3774460.0
370,2024-02-29,9,Mustang,Deportivo,Financiamiento,3,1210500.0,985300.0,363150.0,3268350.0
371,2024-02-29,16,Focus,Sedán,Financiamiento,1,402200.0,306500.0,48260.0,353940.0
372,2024-02-29,12,Focus,Sedán,Financiamiento,1,383400.0,321700.0,0.0,383400.0
373,2024-02-29,4,F-150,Pickup,Financiamiento,3,963600.0,761700.0,86720.0,2804080.0
374,2024-03-01,13,Focus,Sedán,Financiamiento,1,414000.0,319500.0,0.0,414000.0
375,2024-03-01,11,Fiesta,Sedán,Contado,1,311700.0,263300.0,31170.0,280530.0
376,2024-03-01,5,Explorer,SUV,Contado,4,1015700.0,859100.0,325020.0,3737780.0
377,2024-03-01,3,Explorer,SUV,Financiamiento,3,1054000.0,834100.0,0.0,3162000.0
378,2024-03-01,9,Fiesta,Sedán,Financiamiento,3,340000.0,271800.0,0.0,1020000.0
379,2024-03-01,10,Fiesta,Sedán,Contado,1,322800.0,242400.0,16140.0,306660.0
380,2024-03-01,6,Fiesta,Sedán,Financiamiento,1,304100.0,254600.0,36490.0,267610.0
381,2024-03-01,5,F-150,Pickup,Financiamiento,2,892600.0,774000.0,35700.0,1749500.0
382,2024-03-01,14,Fiesta,Sedán,Financiamiento,5,324700.0,239400.0,194820.0,1428680.0
383,2024-03-02,7,Explorer,SUV,Financiamiento,5,1137200.0,825900.0,170580.0,5515420.0
384,2024-03-02,11,Fiesta,Sedán,Leasing,4,329000.0,261900.0,0.0,1316000.0
385,2024-03-02,11,Explorer,SUV,Contado,1,1045300.0,887300.0,104530.0,940770.0
386,2024-03-02,18,Mustang,Deportivo,Financiamiento,1,1288200.0,1025900.0,0.0,1288200.0
387,2024-03-02,1,F-150,Pickup,Leasing,1,926900.0,740900.0,0.0,926900.0
388,2024-03-02,1,Explorer,SUV,Financiamiento,5,1036200.0,823100.0,259050.0,4921950.0
389,2024-03-02,3,F-150,Pickup,Financiamiento,1,937000.0,784000.0,46850.0,890150.0
390,2024-03-02,17,Bronco,SUV,Financiamiento,5,799800.0,679400.0,79980.0,3919020.0
391,2024-03-03,8,Fiesta,Sedán,Financiamiento,3,304500.0,252400.0,91350.0,822150.0
392,2024-03-03,7,Bronco,SUV,Financiamiento,3,850200.0,690300.0,0.0,2550600.0
393,2024-03-03,20,F-150,Pickup,Financiamiento,2,950900.0,747100.0,152140.0,1749660.0
394,2024-03-03,3,Explorer,SUV,Leasing,1,1098900.0,858100.0,87910.0,1010990.0
395,2024-03-04,9,F-150,Pickup,Financiamiento,1,888700.0,701200.0,88870.0,799830.0
396,2024-03-04,13,F-150,Pickup,Financiamiento,3,932100.0,754200.0,0.0,2796300.0
397,2024-03-04,12,F-150,Pickup,Financiamiento,1,991600.0,750800.0,49580.0,942020.0
398,2024-03-04,13,Fiesta,Sedán,Contado,1,319200.0,246300.0,0.0,319200.0
399,2024-03-04,6,F-150,Pickup,Contado,5,933300.0,759100.0,140000.0,4526500.0
400,2024-03-04,9,F-150,Pickup,Financiamiento,3,910600.0,792700.0,136590.0,2595210.0
401,2024-03-04,2,Focus,Sedán,Leasing,1,393600.0,325700.0,47230.0,346370.0
402,2024-03-05,10,Mustang,Deportivo,Leasing,1,1317300.0,1012800.0,158080.0,1159220.0
403,2024-03-05,18,F-150,Pickup,Contado,3,944200.0,757800.0,339910.0,2492690.0
404,2024-03-05,9,Bronco,SUV,Financiamiento,4,870400.0,708500.0,348160.0,3133440.0
405,2024-03-05,13,Explorer,SUV,Contado,4,1041400.0,839900.0,124970.0,4040630.0
406,2024-03-05,3,Focus,Sedán,Contado,4,424300.0,332000.0,0.0,1697200.0
407,2024-03-05,6,Bronco,SUV,Financiamiento,1,913500.0,699100.0,91350.0,822150.0
408,2024-03-05,4,F-150,Pickup,Financiamiento,1,971400.0,741800.0,97140.0,874260.0
409,2024-03-06,5,Bronco,SUV,Contado,1,893800.0,744400.0,17880.0,875920.0
410,2024-03-06,2,Bronco,SUV,Financiamiento,1,877500.0,670300.0,26320.0,851180.0
411,2024-03-07,2,Fiesta,Sedán,Contado,4,329100.0,248700.0,65820.0,1250580.0
412,2024-03-07,4,Fiesta,Sedán,Contado,1,319600.0,258800.0,9590.0,310010.0
413,2024-03-07,3,Bronco,SUV,Contado,2,923400.0,676400.0,36940.0,1809860.0
414,2024-03-07,4,Mustang,Deportivo,Leasing,2,1278000.0,966200.0,306720.0,2249280.0
415,2024-03-07,15,Explorer,SUV,Contado,3,1036400.0,822000.0,373100.0,2736100.0
416,2024-03-08,18,Mustang,Deportivo,Financiamiento,1,1346900.0,966300.0,0.0,1346900.0
417,2024-03-08,7,F-150,Pickup,Contado,1,917500.0,782800.0,0.0,917500.0
418,2024-03-08,10,Bronco,SUV,Financiamiento,1,900900.0,683000.0,0.0,900900.0
419,2024-03-08,19,Bronco,SUV,Contado,1,938800.0,688700.0,18780.0,920020.0
420,2024-03-08,7,F-150,Pickup,Financiamiento,4,899700.0,743400.0,71980.0,3526820.0
421,2024-03-08,8,F-150,Pickup,Contado,4,906600.0,765800.0,181320.0,3445080.0
422,2024-03-08,12,Explorer,SUV,Contado,1,1056500.0,799100.0,52820.0,1003680.0
423,2024-03-09,12,Focus,Sedán,Contado,5,438600.0,328300.0,0.0,2193000.0
424,2024-03-09,19,Bronco,SUV,Financiamiento,1,873400.0,701100.0,26200.0,847200.0
425,2024-03-09,3,Bronco,SUV,Contado,1,833800.0,712100.0,41690.0,792110.0
426,2024-03-09,14,Bronco,SUV,Leasing,1,924700.0,682100.0,73980.0,850720.0
427,2024-03-09,1,Focus,Sedán,Leasing,4,442400.0,335200.0,35390.0,1734210.0
428,2024-03-09,18,Explorer,SUV,Financiamiento,4,1075600.0,761700.0,215120.0,4087280.0
429,2024-03-10,7,Fiesta,Sedán,Contado,1,323700.0,259300.0,9710.0,313990.0
430,2024-03-10,3,Bronco,SUV,Financiamiento,1,853700.0,683300.0,42680.0,811020.0
431,2024-03-10,3,Mustang,Deportivo,Contado,1,1281300.0,971000.0,0.0,1281300.0
432,2024-03-10,15,Bronco,SUV,Leasing,1,865500.0,699600.0,103860.0,761640.0
433,2024-03-10,9,Explorer,SUV,Leasing,1,1018700.0,840200.0,50940.0,967760.0
434,2024-03-11,19,Explorer,SUV,Financiamiento,1,964200.0,815600.0,48210.0,915990.0
435,2024-03-11,5,F-150,Pickup,Contado,3,918700.0,753700.0,137800.0,2618300.0
436,2024-03-11,13,Focus,Sedán,Contado,2,398600.0,324300.0,0.0,797200.0
437,2024-03-11,19,F-150,Pickup,Financiamiento,1,886500.0,764000.0,106380.0,780120.0
438,2024-03-11,20,Bronco,SUV,Financiamiento,3,825600.0,701000.0,0.0,2476800.0
439,2024-03-11,10,Fiesta,Sedán,Contado,2,319500.0,247300.0,0.0,639000.0
440,2024-03-11,19,Mustang,Deportivo,Financiamiento,1,1384000.0,958900.0,27680.0,1356320.0
441,2024-03-11,9,Focus,Sedán,Financiamiento,1,423300.0,322600.0,8470.0,414830.0
442,2024-03-11,6,F-150,Pickup,Financiamiento,2,930600.0,721200.0,37220.0,1823980.0
443,2024-03-12,11,F-150,Pickup,Contado,2,886000.0,771100.0,0.0,1772000.0
444,2024-03-12,20,Bronco,SUV,Financiamiento,1,836600.0,714200.0,0.0,836600.0
445,2024-03-12,19,Bronco,SUV,Financiamiento,5,773500.0,678500.0,386750.0,3480750.0
446,2024-03-12,19,F-150,Pickup,Financiamiento,3,979100.0,780400.0,0.0,2937300.0
447,2024-03-12,20,Focus,Sedán,Financiamiento,1,448300.0,327300.0,53800.0,394500.0
448,2024-03-12,15,Explorer,SUV,Financiamiento,3,958400.0,864300.0,57500.0,2817700.0
449,2024-03-12,5,F-150,Pickup,Leasing,1,998500.0,761600.0,19970.0,978530.0
450,2024-03-12,20,Mustang,Deportivo,Contado,2,1331000.0,997600.0,0.0,2662000.0
451,2024-03-12,6,Fiesta,Sedán,Leasing,4,300900.0,240900.0,0.0,1203600.0
452,2024-03-12,2,Bronco,SUV,Financiamiento,1,862600.0,724800.0,0.0,862600.0
453,2024-03-12,9,Bronco,SUV,Financiamiento,1,860100.0,690100.0,0.0,860100.0
454,2024-03-12,3,Focus,Sedán,Contado,1,406200.0,324400.0,0.0,406200.0
455,2024-03-12,6,Focus,Sedán,Leasing,5,447700.0,334900.0,67160.0,2171340.0
456,2024-03-12,10,Bronco,SUV,Financiamiento,1,790800.0,670400.0,94900.0,695900.0
457,2024-03-13,16,Explorer,SUV,Contado,4,1049100.0,809700.0,335710.0,3860690.0
458,2024-03-13,4,Focus,Sedán,Financiamiento,5,423800.0,324900.0,0.0,2119000.0
459,2024-03-13,9,Explorer,SUV,Contado,3,1070500.0,864000.0,385380.0,2826120.0
460,2024-03-13,7,Mustang,Deportivo,Contado,1,1106000.0,994200.0,0.0,1106000.0
461,2024-03-13,14,Fiesta,Sedán,Financiamiento,1,329100.0,268200.0,9870.0,319230.0
462,2024-03-13,20,Explorer,SUV,Leasing,1,1005100.0,900100.0,0.0,1005100.0
463,2024-03-14,19,F-150,Pickup,Leasing,1,972400.0,798500.0,19450.0,952950.0
464,2024-03-14,4,Fiesta,Sedán,Leasing,2,298200.0,234700.0,11930.0,584470.0
465,2024-03-14,4,Fiesta,Sedán,Financiamiento,1,337900.0,244400.0,0.0,337900.0
466,2024-03-14,13,Fiesta,Sedán,Financiamiento,4,317400.0,237400.0,126960.0,1142640.0
467,2024-03-14,15,F-150,Pickup,Contado,1,1019600.0,757000.0,0.0,1019600.0
468,2024-03-14,12,Fiesta,Sedán,Leasing,1,322600.0,253000.0,0.0,322600.0
469,2024-03-14,18,Explorer,SUV,Financiamiento,4,1005600.0,882800.0,402240.0,3620160.0
470,2024-03-14,14,Explorer,SUV,Financiamiento,5,977600.0,857800.0,0.0,4888000.0
471,2024-03-14,11,F-150,Pickup,Financiamiento,1,975400.0,763800.0,117050.0,858350.0
472,2024-03-14,5,Explorer,SUV,Leasing,5,1085800.0,849600.0,651480.0,4777520.0
473,2024-03-14,18,Focus,Sedán,Financiamiento,4,495600.0,347500.0,0.0,1982400.0
474,2024-03-15,12,F-150,Pickup,Contado,1,932100.0,749800.0,27960.0,904140.0
475,2024-03-15,1,F-150,Pickup,Financiamiento,4,960300.0,781700.0,192060.0,3649140.0
476,2024-03-15,12,Fiesta,Sedán,Contado,1,336200.0,238000.0,33620.0,302580.0
477,2024-03-15,15,F-150,Pickup,Leasing,1,918000.0,772100.0,110160.0,807840.0
478,2024-03-15,14,Explorer,SUV,Financiamiento,4,1032500.0,875400.0,206500.0,3923500.0
479,2024-03-15,8,Bronco,SUV,Financiamiento,1,911900.0,725600.0,109430.0,802470.0
480,2024-03-16,10,F-150,Pickup,Financiamiento,1,938600.0,736000.0,93860.0,844740.0
481,2024-03-16,3,F-150,Pickup,Financiamiento,1,940400.0,751000.0,0.0,940400.0
482,2024-03-16,5,Mustang,Deportivo,Financiamiento,2,1134300.0,974600.0,68060.0,2200540.0
483,2024-03-16,8,Fiesta,Sedán,Financiamiento,3,323900.0,257100.0,29150.0,942550.0
484,2024-03-16,17,F-150,Pickup,Financiamiento,1,843500.0,742500.0,84350.0,759150.0
485,2024-03-16,17,Fiesta,Sedán,Financiamiento,1,344000.0,244700.0,41280.0,302720.0
486,2024-03-16,17,F-150,Pickup,Contado,3,1021300.0,742400.0,91920.0,2971980.0
487,2024-03-16,7,Explorer,SUV,Leasing,1,1068100.0,843100.0,0.0,1068100.0
488,2024-03-16,13,Explorer,SUV,Leasing,1,1036200.0,839600.0,51810.0,984390.0
489,2024-03-16,10,Bronco,SUV,Financiamiento,1,848100.0,703600.0,0.0,848100.0
490,2024-03-16,11,F-150,Pickup,Financiamiento,3,959400.0,735600.0,143910.0,2734290.0
491,2024-03-16,19,Focus,Sedán,Financiamiento,2,406500.0,333900.0,81300.0,731700.0
492,2024-03-17,17,Bronco,SUV,Financiamiento,1,835000.0,706000.0,16700.0,818300.0
493,2024-03-17,9,Bronco,SUV,Financiamiento,2,869200.0,673400.0,0.0,1738400.0
494,2024-03-17,12,Focus,Sedán,Contado,1,402300.0,335800.0,12070.0,390230.0
495,2024-03-17,5,Focus,Sedán,Financiamiento,5,424300.0,336700.0,169720.0,1951780.0
496,2024-03-17,4,Explorer,SUV,Financiamiento,3,1061300.0,851100.0,0.0,3183900.0
497,2024-03-17,11,Fiesta,Sedán,Financiamiento,2,324500.0,241500.0,77880.0,571120.0
498,2024-03-17,14,Focus,Sedán,Financiamiento,5,389900.0,339700.0,0.0,1949500.0
499,2024-03-18,1,F-150,Pickup,Leasing,1,970700.0,785000.0,0.0,970700.0
500,2024-03-18,17,Mustang,Deportivo,Financiamiento,1,1104500.0,955800.0,0.0,1104500.0
501,2024-03-18,13,F-150,Pickup,Financiamiento,2,932300.0,777600.0,223750.0,1640850.0
502,2024-03-18,9,F-150,Pickup,Contado,4,914500.0,762200.0,0.0,3658000.0
503,2024-03-18,3,Focus,Sedán,Contado,5,415100.0,338600.0,166040.0,1909460.0
504,2024-03-18,8,F-150,Pickup,Contado,1,899700.0,777100.0,0.0,899700.0
505,2024-03-19,20,Explorer,SUV,Financiamiento,1,1131500.0,901500.0,0.0,1131500.0
506,2024-03-19,18,Focus,Sedán,Contado,2,461600.0,328900.0,27700.0,895500.0
507,2024-03-19,6,F-150,Pickup,Leasing,1,1041900.0,754700.0,0.0,1041900.0
508,2024-03-19,6,Mustang,Deportivo,Leasing,5,1317000.0,1003900.0,0.0,6585000.0
509,2024-03-19,4,Fiesta,Sedán,Contado,1,334400.0,246600.0,26750.0,307650.0
510,2024-03-19,17,Fiesta,Sedán,Financiamiento,1,317900.0,257600.0,0.0,317900.0
511,2024-03-19,13,Fiesta,Sedán,Contado,2,296200.0,238000.0,71090.0,521310.0
512,2024-03-19,7,Explorer,SUV,Financiamiento,5,1110100.0,819800.0,111010.0,5439490.0
513,2024-03-20,7,Explorer,SUV,Financiamiento,1,1015700.0,841400.0,50780.0,964920.0
514,2024-03-20,2,Bronco,SUV,Leasing,2,899800.0,659100.0,0.0,1799600.0
515,2024-03-20,5,F-150,Pickup,Contado,1,908800.0,752700.0,45440.0,863360.0
516,2024-03-20,6,Explorer,SUV,Financiamiento,3,1057700.0,810300.0,317310.0,2855790.0
517,2024-03-20,15,F-150,Pickup,Contado,1,992800.0,793500.0,19860.0,972940.0
518,2024-03-20,6,F-150,Pickup,Leasing,1,896000.0,780200.0,44800.0,851200.0
519,2024-03-21,3,Explorer,SUV,Financiamiento,4,1060500.0,799000.0,0.0,4242000.0
520,2024-03-21,5,F-150,Pickup,Contado,1,989300.0,757300.0,0.0,989300.0
521,2024-03-21,15,Mustang,Deportivo,Financiamiento,1,1141300.0,994100.0,91300.0,1050000.0
522,2024-03-21,19,Fiesta,Sedán,Contado,1,317800.0,256400.0,38140.0,279660.0
523,2024-03-21,9,Focus,Sedán,Financiamiento,2,384100.0,333600.0,38410.0,729790.0
524,2024-03-21,12,Mustang,Deportivo,Leasing,4,1229600.0,957800.0,491840.0,4426560.0
525,2024-03-21,8,Focus,Sedán,Contado,3,445900.0,366300.0,133770.0,1203930.0
526,2024-03-21,15,Focus,Sedán,Financiamiento,1,410600.0,330500.0,41060.0,369540.0
527,2024-03-22,15,Fiesta,Sedán,Contado,1,325100.0,249700.0,39010.0,286090.0
528,2024-03-22,17,Fiesta,Sedán,Financiamiento,3,328200.0,242200.0,0.0,984600.0
529,2024-03-22,8,F-150,Pickup,Financiamiento,5,939200.0,770000.0,563520.0,4132480.0
530,2024-03-22,15,F-150,Pickup,Financiamiento,3,946700.0,798300.0,284010.0,2556090.0
531,2024-03-22,11,Mustang,Deportivo,Financiamiento,1,1285600.0,1007400.0,25710.0,1259890.0
532,2024-03-22,12,Focus,Sedán,Leasing,1,437100.0,339200.0,0.0,437100.0
533,2024-03-22,16,F-150,Pickup,Financiamiento,1,943300.0,766400.0,113200.0,830100.0
534,2024-03-22,16,Focus,Sedán,Financiamiento,1,461200.0,346700.0,0.0,461200.0
535,2024-03-22,2,Fiesta,Sedán,Financiamiento,1,307400.0,252500.0,30740.0,276660.0
536,2024-03-22,12,Mustang,Deportivo,Contado,2,1206600.0,979800.0,120660.0,2292540.0
537,2024-03-22,7,Focus,Sedán,Contado,1,399500.0,334800.0,7990.0,391510.0
538,2024-03-22,14,Fiesta,Sedán,Leasing,1,321500.0,246000.0,32150.0,289350.0
539,2024-03-22,6,F-150,Pickup,Contado,5,865100.0,772200.0,346040.0,3979460.0
540,2024-03-22,3,F-150,Pickup,Contado,1,948000.0,771700.0,94800.0,853200.0
541,2024-03-22,3,Fiesta,Sedán,Contado,2,308800.0,249500.0,0.0,617600.0
542,2024-03-22,8,Bronco,SUV,Financiamiento,1,855100.0,714500.0,0.0,855100.0
543,2024-03-22,13,F-150,Pickup,Financiamiento,1,900300.0,785300.0,0.0,900300.0
544,2024-03-23,1,Focus,Sedán,Financiamiento,5,423900.0,322500.0,169560.0,1949940.0
545,2024-03-23,13,F-150,Pickup,Contado,1,1011800.0,720100.0,121420.0,890380.0
546,2024-03-23,7,Fiesta,Sedán,Financiamiento,5,356500.0,242500.0,0.0,1782500.0
547,2024-03-23,11,F-150,Pickup,Financiamiento,2,877000.0,732100.0,87700.0,1666300.0
548,2024-03-23,14,Focus,Sedán,Contado,5,451100.0,332800.0,0.0,2255500.0
549,2024-03-23,13,F-150,Pickup,Contado,3,1022200.0,794200.0,0.0,3066600.0
550,2024-03-23,10,Mustang,Deportivo,Financiamiento,1,1113200.0,1021100.0,22260.0,1090940.0
551,2024-03-24,2,Focus,Sedán,Contado,1,428400.0,332100.0,0.0,428400.0
552,2024-03-24,7,Focus,Sedán,Contado,2,430400.0,332100.0,68860.0,791940.0
553,2024-03-24,8,F-150,Pickup,Financiamiento,4,983700.0,766700.0,0.0,3934800.0
554,2024-03-24,8,Explorer,SUV,Contado,5,1155300.0,875200.0,173300.0,5603200.0
555,2024-03-24,19,Mustang,Deportivo,Leasing,5,1179000.0,983000.0,294750.0,5600250.0
556,2024-03-24,20,Explorer,SUV,Contado,4,1016300.0,826700.0,203260.0,3861940.0
557,2024-03-25,11,Bronco,SUV,Contado,3,897700.0,715200.0,53860.0,2639240.0
558,2024-03-25,19,Fiesta,Sedán,Financiamiento,1,321500.0,244700.0,32150.0,289350.0
559,2024-03-25,13,Fiesta,Sedán,Leasing,1,303600.0,240700.0,0.0,303600.0
560,2024-03-25,9,Mustang,Deportivo,Financiamiento,4,1230600.0,986700.0,147670.0,4774730.0
561,2024-03-25,14,Bronco,SUV,Contado,1,943200.0,708200.0,94320.0,848880.0
562,2024-03-25,5,F-150,Pickup,Contado,1,953600.0,736700.0,47680.0,905920.0
563,2024-03-25,6,Fiesta,Sedán,Leasing,4,341100.0,253800.0,40930.0,1323470.0
564,2024-03-26,4,F-150,Pickup,Financiamiento,1,968800.0,739400.0,0.0,968800.0
565,2024-03-26,20,Explorer,SUV,Financiamiento,3,1082300.0,815400.0,64940.0,3181960.0
566,2024-03-26,5,Explorer,SUV,Leasing,1,1046700.0,860800.0,0.0,1046700.0
567,2024-03-26,9,F-150,Pickup,Contado,1,897000.0,755000.0,107640.0,789360.0
568,2024-03-26,19,Fiesta,Sedán,Financiamiento,1,323900.0,256500.0,0.0,323900.0
569,2024-03-27,7,Fiesta,Sedán,Financiamiento,2,349000.0,243500.0,0.0,698000.0
570,2024-03-27,20,F-150,Pickup,Financiamiento,1,948300.0,759500.0,94830.0,853470.0
571,2024-03-27,1,Focus,Sedán,Financiamiento,1,378500.0,325000.0,11360.0,367140.0
